ds,y
2001-01-01,0.0991683676945458
2001-01-02,0.08537213933861107
2001-01-03,0.13394494028458007
2001-01-04,0.13705439310822032
2001-01-05,0.14631994859598607
2001-01-06,0.04474256532389559
2001-01-07,0.057094985641858456
2001-01-08,0.23813039330723082
2001-01-09,0.23900450518595798
2001-01-10,0.25497799538314636
2001-01-11,0.11328677566899988
2001-01-12,0.1378292102243721
2001-01-13,0.2261420694784653
2001-01-14,0.23967733989249643
2001-01-15,0.2163699626398238
2001-01-16,0.12408087768644994
2001-01-17,0.1394634081279038
2001-01-18,0.10361618554746295
2001-01-19,0.16823854820839315
2001-01-20,0.28980229475116637
2001-01-21,0.3073647025468911
2001-01-22,0.33598937586465905
2001-01-23,0.07179517053126115
2001-01-24,0.07974720660944516
2001-01-25,0.07813513124592586
2001-01-26,0.07336237955518157
2001-01-27,0.07709856063464633
2001-01-28,0.04059700761845532
2001-01-29,0.11980377162577134
2001-01-30,0.3805636582459558
2001-01-31,0.34521911170628083
2001-02-01,0.24325432000674477
2001-02-02,0.3541332335022704
2001-02-03,0.2871351956411582
2001-02-04,0.16009355682060283
2001-02-05,0.16413516797917366
2001-02-06,0.14586870400921453
2001-02-07,0.1321223875445458
2001-02-08,0.07919775292929351
2001-02-09,0.15124564799322926
2001-02-10,0.17245895137574302
2001-02-11,0.2744262760992401
2001-02-12,0.3616657626936201
2001-02-13,0.3300975070916544
2001-02-14,0.16343695392467966
2001-02-15,0.10476285318359037
2001-02-16,0.15833390963804234
2001-02-17,0.18355186760866984
2001-02-18,0.1514413939863275
2001-02-19,0.1531941669593028
2001-02-20,0.2707200749794752
2001-02-21,0.3674267541189011
2001-02-22,0.4771482001105038
2001-02-23,0.5401579185329173
2001-02-24,0.16958235759220563
2001-02-25,0.03766107457924582
2001-02-26,0.15793750738357143
2001-02-27,0.15292802004863548
2001-02-28,0.10103773365819098
2001-03-01,0.1436478881308027
2001-03-02,0.07899197157576084
2001-03-03,0.048224048163893335
2001-03-04,0.06157249013211942
2001-03-05,0.12764225918492514
2001-03-06,0.1930510923557437
2001-03-07,0.15555920115255925
2001-03-08,0.09235411678282232
2001-03-09,0.10497372780229193
2001-03-10,0.06909404805627188
2001-03-11,0.07890503504930499
2001-03-12,0.15243115288637074
2001-03-13,0.10552983892360938
2001-03-14,0.25004869674423125
2001-03-15,0.25840998470266896
2001-03-16,0.18441500086601276
2001-03-17,0.07276239280572304
2001-03-18,0.0820492612128783
2001-03-19,0.13466312903358435
2001-03-20,0.18180428732562123
2001-03-21,0.12608758976664527
2001-03-22,0.17675187503188844
2001-03-23,0.44940817408243616
2001-03-24,0.20016322950550697
2001-03-25,0.0380605657395872
2001-03-26,0.09108604965912308
2001-03-27,0.13851951170677101
2001-03-28,0.10019682734332068
2001-03-29,0.1043045532811339
2001-03-30,0.11512831570938824
2001-03-31,0.10426490791066263
2001-04-01,0.08446190293966575
2001-04-02,0.23582647833952833
2001-04-03,0.13321268008391743
2001-04-04,0.16131748216220534
2001-04-05,0.10454343359255276
2001-04-06,0.2311080562234847
2001-04-07,0.09464433904618894
2001-04-08,0.0529306258864391
2001-04-09,0.18759047663261286
2001-04-10,0.2009661803294353
2001-04-11,0.11874561728543183
2001-04-12,0.07074619478393997
2001-04-13,0.07888679229405543
2001-04-14,0.09377941474255468
2001-04-15,0.0997771431553006
2001-04-16,0.2569206731463559
2001-04-17,0.19477255745660899
2001-04-18,0.1281998672070391
2001-04-19,0.19352416617459445
2001-04-20,0.08661997717434619
2001-04-21,0.07928498324632785
2001-04-22,0.14231780184361095
2001-04-23,0.14028698115731364
2001-04-24,0.15399996406357874
2001-04-25,0.1054686100782808
2001-04-26,0.17737966993606002
2001-04-27,0.19371557642205411
2001-04-28,0.12613299150109605
2001-04-29,0.17745863854374777
2001-04-30,0.06018530316313139
2001-05-01,0.04596772587809406
2001-05-02,0.07736411176344347
2001-05-03,0.12266462097819049
2001-05-04,0.12533454598230903
2001-05-05,0.07410528427811588
2001-05-06,0.061382084487189875
2001-05-07,0.11429666645162427
2001-05-08,0.1706119934132614
2001-05-09,0.14470920096285722
2001-05-10,0.16190080351860583
2001-05-11,0.25915499680759846
2001-05-12,0.23425433305896384
2001-05-13,0.06136886049669235
2001-05-14,0.11842484450647735
2001-05-15,0.055141705651702275
2001-05-16,0.13811811411075642
2001-05-17,0.14121126423920327
2001-05-18,0.1286157899085449
2001-05-19,0.1069297122601265
2001-05-20,0.08257623606661675
2001-05-21,0.1535308063975931
2001-05-22,0.17508485810825025
2001-05-23,0.174432898894636
2001-05-24,0.1847300671349602
2001-05-25,0.24661569845483974
2001-05-26,0.1887190157652247
2001-05-27,0.1453041781553444
2001-05-28,0.28754537198701924
2001-05-29,0.28985674130855377
2001-05-30,0.32012784190334465
2001-05-31,0.33958404586471663
2001-06-01,0.3149671624208439
