ds,EBE,TOL,BEN,NMHC,TCH,CO,SO_2,PM10,O_3,NO_2,total
2015-12-20,0.5406250073583723,3.642534731340314,1.0804811521943303,0.1264471731814814,1.399160466600387,0.5523437550938171,10.41579861111111,41.689236111111114,11.463541666666666,57.473958333333336,128.38412700799094
2015-12-21,0.9726438521710593,6.151512905807485,1.6577380932793613,0.15475446403895995,1.5490686952151238,0.6931423629478862,11.45920138888889,41.11284722222222,10.8046875,72.19357638888889,146.74917287345988
2015-12-22,1.0937004070599667,7.1548363047075405,1.6112847256858551,0.15439484142495077,1.4674689905747536,0.795572918619857,13.32204861111111,33.05121527777778,11.596354166666666,79.19618055555556,149.44305679918403
2015-12-23,1.256622028919602,7.9994419635613525,1.748387890801366,0.1666579864395316,1.4895126455655645,0.8284722287466543,14.284722222222221,35.37847222222222,10.442708333333334,81.10416666666667,154.6991641884785
2015-12-24,0.7191096269562545,6.412909215138781,1.5264632943943734,0.15904885895008825,1.6328025799806392,0.7164930588720987,13.04079861111111,35.48871527777778,8.2265625,68.60850694444444,136.53140996762556
2015-12-25,0.5010292682702475,4.383382927988553,1.4211929572177016,0.1452368550477937,1.5187586850176256,0.6532118116867625,11.988715277777779,36.591145833333336,13.869791666666666,58.55555555555556,129.628020838562
2015-12-26,0.3527033763534818,2.7066964175966053,0.9606522828347922,0.11919518805844409,1.3785987182239454,0.5493055605588274,10.8203125,25.640625,15.96267361111111,52.83506944444444,111.32583209918165
2015-12-27,0.1747023844943633,1.3713417655551836,0.6399925628433093,0.10055927582323503,1.3123164686655242,0.44644097928216475,10.3125,18.096354166666668,25.77951388888889,39.32465277777778,97.55837426999713
2015-12-28,0.27033730391376015,2.2689360175355677,0.7202877033084246,0.09201388909584941,1.3075124010857608,0.3986979244509712,9.82986111111111,25.461805555555557,24.018229166666668,49.36631944444444,113.73400051716811
2015-12-29,0.32330109571598264,2.326599709717335,0.6897569502581886,0.08419270853171053,1.288660717861993,0.35651042263230515,8.886284722222221,17.41579861111111,27.3828125,42.91319444444444,101.66711188249529
