ds,y
2001-01-01,0.2977841049877724
2001-01-02,0.27946895773687863
2001-01-03,0.33975121268337627
2001-01-04,0.31485595858855886
2001-01-05,0.3265675074421298
2001-01-06,0.26332027729938157
2001-01-07,0.30898623445032736
2001-01-08,0.45166826247327985
2001-01-09,0.45659571322606674
2001-01-10,0.38804953509250784
2001-01-11,0.3653644212102478
2001-01-12,0.44668227238811753
2001-01-13,0.45630397628977415
2001-01-14,0.43362971209022905
2001-01-15,0.35580131440011
2001-01-16,0.3099288645993902
2001-01-17,0.3246020113739507
2001-01-18,0.36155128108865897
2001-01-19,0.4127397263776519
2001-01-20,0.4803798163351196
2001-01-21,0.4298049462128135
2001-01-22,0.4566950848390823
2001-01-23,0.30698366060216276
2001-01-24,0.2758050408893137
2001-01-25,0.28105439251572517
2001-01-26,0.31402134339279975
2001-01-27,0.31057922101880686
2001-01-28,0.16860972477596936
2001-01-29,0.3321515741743548
2001-01-30,0.6355088149793544
2001-01-31,0.48880500746215727
2001-02-01,0.4381065628606935
2001-02-02,0.4987499225250662
2001-02-03,0.4459548969991979
2001-02-04,0.27667470737471234
2001-02-05,0.3646580897114402
2001-02-06,0.3566740803343743
2001-02-07,0.34649143589425646
2001-02-08,0.3320138137316757
2001-02-09,0.3380165891478224
2001-02-10,0.30129169604900374
2001-02-11,0.33747275788665154
2001-02-12,0.5028184967675077
2001-02-13,0.4842512574132336
2001-02-14,0.3605046886123855
2001-02-15,0.32819643919387653
2001-02-16,0.4430418232394763
2001-02-17,0.5486441541068038
2001-02-18,0.37322545249405104
2001-02-19,0.37650835409452954
2001-02-20,0.5648899586389609
2001-02-21,0.7118536719660125
2001-02-22,0.7725284451343399
2001-02-23,0.6546214352694889
2001-02-24,0.3445670710699762
2001-02-25,0.2517647888672693
2001-02-26,0.44216488603766
2001-02-27,0.3330122389176029
2001-02-28,0.32313867809550156
2001-03-01,0.41397015913301216
2001-03-02,0.34214332450240703
2001-03-03,0.2440606865903335
2001-03-04,0.2686457535029484
2001-03-05,0.35741291856775137
2001-03-06,0.3042761895527507
2001-03-07,0.3777436054803677
2001-03-08,0.26840248400355604
2001-03-09,0.24751600751288297
2001-03-10,0.15103319020986705
2001-03-11,0.1619770398607635
2001-03-12,0.2896266953110347
2001-03-13,0.3446914391934184
2001-03-14,0.56453051780581
2001-03-15,0.5105699929121461
2001-03-16,0.39908736076755313
2001-03-17,0.2547554100665048
2001-03-18,0.2373054077120755
2001-03-19,0.31068838623510386
2001-03-20,0.29738543550694874
2001-03-21,0.23861222217546837
2001-03-22,0.25333770656469834
2001-03-23,0.4716135905383162
2001-03-24,0.2431873620848797
2001-03-25,0.20719224675952927
2001-03-26,0.37633500546635035
2001-03-27,0.3542766124061044
2001-03-28,0.3208074283138398
2001-03-29,0.25335178448135576
2001-03-30,0.25595585547982125
2001-03-31,0.3000655369886889
2001-04-01,0.3230133055799437
2001-04-02,0.44712633050316
2001-04-03,0.37005550530792586
2001-04-04,0.33672903988353164
2001-04-05,0.24222294409176
2001-04-06,0.33590372393330337
2001-04-07,0.19725901625027906
2001-04-08,0.20948698571431165
2001-04-09,0.4592970176923157
2001-04-10,0.4414898391649852
2001-04-11,0.34466091521806885
2001-04-12,0.1857018891669429
2001-04-13,0.1485550691124034
2001-04-14,0.16559310707046185
2001-04-15,0.3117324569906399
2001-04-16,0.5357856876967839
2001-04-17,0.3598122454083226
2001-04-18,0.3997546462120155
2001-04-19,0.48089879050836315
2001-04-20,0.30621908878966675
2001-04-21,0.33480874018764994
2001-04-22,0.32161220765730014
2001-04-23,0.19893767386993796
2001-04-24,0.23594625725942178
2001-04-25,0.3061844114031028
2001-04-26,0.4861927358173487
2001-04-27,0.5125435595052242
2001-04-28,0.40614176794134027
2001-04-29,0.466658692200553
2001-04-30,0.24270447362975192
2001-05-01,0.22886546238028818
2001-05-02,0.34597325792051425
2001-05-03,0.47122652166715173
2001-05-04,0.4228388958599265
2001-05-05,0.3836293352509489
2001-05-06,0.29099141827489494
2001-05-07,0.4072115627735359
2001-05-08,0.4587121062436236
2001-05-09,0.47094010323871394
2001-05-10,0.45675131305917516
2001-05-11,0.5584637614984103
2001-05-12,0.5051486088837619
2001-05-13,0.21078911924310204
2001-05-14,0.3270776453410702
2001-05-15,0.20871704335248023
2001-05-16,0.3204311055253276
2001-05-17,0.2749170962575126
2001-05-18,0.29936416051903936
2001-05-19,0.30613438101219714
2001-05-20,0.30152253490037384
2001-05-21,0.4406142510040312
2001-05-22,0.4506967066199814
2001-05-23,0.5270754311253647
2001-05-24,0.4758958997740397
2001-05-25,0.5624529869208859
2001-05-26,0.4415418285833346
2001-05-27,0.33313745810690054
2001-05-28,0.6220921176017693
2001-05-29,0.5797820364054496
2001-05-30,0.6212849351756147
2001-05-31,0.68909389549094
2001-06-01,0.5326212403383357
2001-06-02,0.40789828710806353
2001-06-03,0.42277547502355595
2001-06-04,0.45416845546095985
2001-06-05,0.48119850076768167
2001-06-06,0.40136048783292466
2001-06-07,0.4630351782385391
2001-06-08,0.5120665642861902
2001-06-09,0.2214250076740689
2001-06-10,0.1787038969138241
2001-06-11,0.3149730199492162
2001-06-12,0.4605557282870667
2001-06-13,0.5351908928078862
2001-06-14,0.4463978133562998
2001-06-15,0.3302617340766538
2001-06-16,0.1972122870410912
2001-06-17,0.24991628784531536
2001-06-18,0.3014163360577097
2001-06-19,0.4899647291911855
2001-06-20,0.7403462093002607
2001-06-21,0.7481670059626352
2001-06-22,0.6235922212994421
2001-06-23,0.6268528140503847
2001-06-24,0.5006625475232906
2001-06-25,0.45248217108531674
2001-06-26,0.3859149042142054
2001-06-27,0.3123837876974169
2001-06-28,0.4238004534012354
2001-06-29,0.6472640690799804
2001-06-30,0.5811957056171991
2001-07-01,0.4589662465488542
2001-07-02,0.5398784047528185
2001-07-03,0.5268983396839265
2001-07-04,0.36680945610052884
2001-07-05,0.23948566552790637
2001-07-06,0.23722109379880926
2001-07-07,0.3491961579842202
2001-07-08,0.333294060017713
2001-07-09,0.3713723262305264
2001-07-10,0.4743545671677828
2001-07-11,0.6171004850547152
2001-07-12,0.47475022226160124
2001-07-13,0.4371615349046931
2001-07-14,0.20955504351539525
2001-07-15,0.17281896241585026
2001-07-16,0.3113958641108021
2001-07-17,0.324823188649208
2001-07-18,0.25385194670117384
2001-07-19,0.24428720072638963
2001-07-20,0.4816379435323689
2001-07-21,0.48315851188303927
2001-07-22,0.4538034416807234
2001-07-23,0.5912072059189503
2001-07-24,0.47510988003055254
2001-07-25,0.5962289082455766
2001-07-26,0.46566918901335164
2001-07-27,0.4536731214331873
2001-07-28,0.39098790391927973
2001-07-29,0.20744165057934902
2001-07-30,0.45193401706627634
2001-07-31,0.4529240074914951
2001-08-01,0.4381463439580866
2001-08-02,0.29454728972312527
2001-08-03,0.3400001430953147
2001-08-04,0.25909134279082724
2001-08-05,0.22678515643865835
2001-08-06,0.4982411826353105
2001-08-07,0.46175113708088744
2001-08-08,0.32122680095932554
2001-08-09,0.3580328946951138
2001-08-10,0.30456899414304506
2001-08-11,0.2706330358182284
2001-08-12,0.30528232997785765
2001-08-13,0.36158950080509267
2001-08-14,0.3195296743267134
2001-08-15,0.29568506197194644
2001-08-16,0.2562420195677093
2001-08-17,0.30873315578922
2001-08-18,0.1932391231091591
2001-08-19,0.19866579765036266
2001-08-20,0.3996717319104848
2001-08-21,0.5390303575441504
2001-08-22,0.49225887262862045
