ds,y
2001-01-01,0.25675828436793496
2001-01-02,0.21883028368466864
2001-01-03,0.29379870982773976
2001-01-04,0.2939020693576443
2001-01-05,0.4276030187785952
2001-01-06,0.16639119008002076
2001-01-07,0.14918761475759607
2001-01-08,0.38762595461795035
2001-01-09,0.37336237463274147
2001-01-10,0.48381897476781655
2001-01-11,0.32731008110660315
2001-01-12,0.26925662683264
2001-01-13,0.31750243567793474
2001-01-14,0.4667532150682775
2001-01-15,0.37392510731505396
2001-01-16,0.2824521620015059
2001-01-17,0.29369535132889557
2001-01-18,0.296107068605059
2001-01-19,0.32053430607773625
2001-01-20,0.4664775898291812
2001-01-21,0.47104836423089513
2001-01-22,0.513551991673569
2001-01-23,0.3164343900572792
2001-01-24,0.23795025447818277
2001-01-25,0.19733006300556077
2001-01-26,0.2610108557908512
2001-01-27,0.2571635925581242
2001-01-28,0.07811089373209631
2001-01-29,0.16596626909529164
2001-01-30,0.5671265452907005
2001-01-31,0.5782778619598857
2001-02-01,0.4028082821508092
2001-02-02,0.6085621242291727
2001-02-03,0.4593113468196636
2001-02-04,0.2766525567499266
2001-02-05,0.39471180517329774
2001-02-06,0.38144736637070853
2001-02-07,0.40695413563410704
2001-02-08,0.4411086307638365
2001-02-09,0.25308664441771406
2001-02-10,0.2672009265908912
2001-02-11,0.5247262758762623
2001-02-12,0.5374796617336826
2001-02-13,0.5034400093968467
2001-02-14,0.16756259436423349
2001-02-15,0.10218211854487833
2001-02-16,0.15859330735539087
2001-02-17,0.3262764876835743
2001-02-18,0.20818278627751613
2001-02-19,0.14263004433825643
2001-02-20,0.33977061404208875
2001-02-21,0.48516264682120247
2001-02-22,0.7035492879271472
2001-02-23,0.6715997911485373
2001-02-24,0.17725539702460832
2001-02-25,0.07274195358882626
2001-02-26,0.2826875887086053
2001-02-27,0.16316982645504108
2001-02-28,0.1492048410649745
2001-03-01,0.34252686274519206
2001-03-02,0.3046804391113924
2001-03-03,0.1732886975435825
2001-03-04,0.192506172641582
2001-03-05,0.30302157284323705
2001-03-06,0.317198787714126
2001-03-07,0.32661045130337857
2001-03-08,0.1505239350144116
2001-03-09,0.1602819679555745
2001-03-10,0.12793832810199904
2001-03-11,0.2175632206904933
2001-03-12,0.3185489695711868
2001-03-13,0.1653102814378967
2001-03-14,0.3605306683521707
2001-03-15,0.3431047541625787
2001-03-16,0.2791102105674795
2001-03-17,0.14615252671122328
2001-03-18,0.13799495443260548
2001-03-19,0.21199835153266341
2001-03-20,0.2222206585291616
2001-03-21,0.164811134061688
2001-03-22,0.3135231045116525
2001-03-23,0.460530603430377
2001-03-24,0.12455078476807266
2001-03-25,0.0807197579983504
2001-03-26,0.19647447799634796
2001-03-27,0.2264333523510104
2001-03-28,0.16280806863961406
2001-03-29,0.10780467015036427
2001-03-30,0.12827076096587595
2001-03-31,0.1447182836324058
2001-04-01,0.11441105015440858
2001-04-02,0.19748223145703991
2001-04-03,0.14310090223482216
2001-04-04,0.1750628419536238
2001-04-05,0.1460743957158763
2001-04-06,0.3161357966354493
2001-04-07,0.04783715631745596
2001-04-08,0.04291036479504926
2001-04-09,0.17735205723894937
2001-04-10,0.20414032884340896
2001-04-11,0.05371913961851226
2001-04-12,0.011122605442673322
2001-04-13,0.008481201998879612
2001-04-14,0.020884313797822567
2001-04-15,0.10167680576696991
2001-04-16,0.31626212351596616
2001-04-17,0.1309159940284288
2001-04-18,0.1268505293863119
2001-04-19,0.19305787952182604
2001-04-20,0.08352002852591323
2001-04-21,0.08845985437783277
2001-04-22,0.11086525314401421
2001-04-23,0.14944601318661846
2001-04-24,0.1575418085101576
2001-04-25,0.09646658033318475
2001-04-26,0.16645688043921075
2001-04-27,0.16938309667644688
2001-04-28,0.14209165668242232
2001-04-29,0.24762651907056246
2001-04-30,0.08012754771462674
2001-05-01,0.03148070591957124
2001-05-02,0.099942207780612
2001-05-03,0.13594063273174373
2001-05-04,0.12736502852125303
2001-05-05,0.07527839024728322
2001-05-06,0.045299609819457375
2001-05-07,0.1222650524078003
2001-05-08,0.14995063540919393
2001-05-09,0.13207086127138556
2001-05-10,0.23461979055485718
2001-05-11,0.39440310638621523
2001-05-12,0.37950926561113996
