ds,y
2001-01-01,0.3472607424656078
2001-01-02,0.3044864589600024
2001-01-03,0.33513329126424735
2001-01-04,0.32725016724873335
2001-01-05,0.3381539334600755
2001-01-06,0.30707557151857834
2001-01-07,0.3574977892802644
2001-01-08,0.5450072881052009
2001-01-09,0.5927274043461233
2001-01-10,0.6066686826589873
2001-01-11,0.39480590262455567
2001-01-12,0.5420318965777553
2001-01-13,0.6585875979984452
2001-01-14,0.66452508052637
2001-01-15,0.4979338229105285
2001-01-16,0.3606673217362992
2001-01-17,0.36984732477129023
2001-01-18,0.3598382023103233
2001-01-19,0.5204465632282655
2001-01-20,0.6950854059144624
2001-01-21,0.715466632800174
2001-01-22,0.6763518752182479
2001-01-23,0.352562969835136
2001-01-24,0.3568808145347174
2001-01-25,0.30953665491049953
2001-01-26,0.26174176660976195
2001-01-27,0.3776821162282635
2001-01-28,0.2931362391151802
2001-01-29,0.4568984014604873
2001-01-30,0.8186485641560534
2001-01-31,0.8398874580575825
2001-02-01,0.6989408451891737
2001-02-02,0.8248367936563691
2001-02-03,0.7295366905227718
2001-02-04,0.4722338719341345
2001-02-05,0.38305112072041836
2001-02-06,0.4666554785282521
2001-02-07,0.3347359241910445
2001-02-08,0.33084172136559975
2001-02-09,0.3710793268680166
2001-02-10,0.38710248630139604
2001-02-11,0.6711586874347726
2001-02-12,0.7504885046929
2001-02-13,0.6711351699028429
2001-02-14,0.45483663123104723
2001-02-15,0.38792203587270674
2001-02-16,0.5116666866622938
2001-02-17,0.5974429416526573
2001-02-18,0.47816551623096043
2001-02-19,0.45379406827846863
2001-02-20,0.7190992225529002
2001-02-21,0.858824210830399
2001-02-22,0.9999999999999999
2001-02-23,0.9137537163936185
2001-02-24,0.4639908460739466
2001-02-25,0.32696860388826626
2001-02-26,0.4941186079662759
2001-02-27,0.3699444772918683
2001-02-28,0.38721780319840876
2001-03-01,0.38235013218111774
2001-03-02,0.3580947378155174
2001-03-03,0.29017589284814566
2001-03-04,0.25532691705993604
2001-03-05,0.3425630467525255
2001-03-06,0.4433167344405101
2001-03-07,0.34338181267828555
2001-03-08,0.2809510358186127
2001-03-09,0.2765068630273109
2001-03-10,0.2681805552133311
2001-03-11,0.2909303895219911
2001-03-12,0.37263099301023633
2001-03-13,0.31861103899555376
2001-03-14,0.5187197309832633
2001-03-15,0.5043022740923122
2001-03-16,0.35979136212062457
2001-03-17,0.25604953599163255
2001-03-18,0.25212674830500553
2001-03-19,0.29836945036182844
2001-03-20,0.39060587109952927
2001-03-21,0.3061446088598965
2001-03-22,0.3752818809376833
2001-03-23,0.585897710686027
2001-03-24,0.30963572629587
2001-03-25,0.22152651645980043
2001-03-26,0.3010752931088963
2001-03-27,0.33268599430113077
2001-03-28,0.31912810801535396
2001-03-29,0.28210774772640895
2001-03-30,0.33522003732922734
2001-03-31,0.3649664887823117
2001-04-01,0.27888528634284115
2001-04-02,0.36708568785927503
2001-04-03,0.28222353876559936
2001-04-04,0.2651877139432566
2001-04-05,0.23759349453666123
2001-04-06,0.36586294403406355
2001-04-07,0.21329711504040663
2001-04-08,0.20897578298873498
2001-04-09,0.34702015122138036
2001-04-10,0.3648804552026466
2001-04-11,0.2146829515102751
2001-04-12,0.17662546444550054
2001-04-13,0.18508631266222614
2001-04-14,0.20273786829920099
2001-04-15,0.24462917100455617
2001-04-16,0.40057519398604274
2001-04-17,0.2808415243444157
2001-04-18,0.277893218490209
2001-04-19,0.35141449630188215
2001-04-20,0.2699932260616369
2001-04-21,0.28555753686801955
2001-04-22,0.3160929500913332
2001-04-23,0.2373543565929857
2001-04-24,0.21767921352388325
2001-04-25,0.21657353951102465
2001-04-26,0.2722025249055256
2001-04-27,0.2736747510564301
2001-04-28,0.24610728793258835
2001-04-29,0.3080855008927003
2001-04-30,0.22951640964322417
2001-05-01,0.18952307633183352
2001-05-02,0.23543769898215583
2001-05-03,0.3225129094391659
2001-05-04,0.3328770211413773
2001-05-05,0.28236405464903175
2001-05-06,0.23987563005591306
2001-05-07,0.27187562636597373
2001-05-08,0.3315749927507491
2001-05-09,0.2833288957915647
2001-05-10,0.29203810458535145
2001-05-11,0.37332528048637653
2001-05-12,0.36004117466730373
2001-05-13,0.17921091640714965
2001-05-14,0.21182675822568395
2001-05-15,0.18808188758284863
2001-05-16,0.22955689132043966
2001-05-17,0.2297734753902741
2001-05-18,0.19773839333603446
2001-05-19,0.17662220786594474
2001-05-20,0.16776118950800512
2001-05-21,0.2055778947692338
2001-05-22,0.22136653907306153
2001-05-23,0.24903757054283704
2001-05-24,0.25656501716171365
2001-05-25,0.29597151710455927
2001-05-26,0.24734268891163524
2001-05-27,0.2212754528632373
2001-05-28,0.3210555271864197
2001-05-29,0.3425681071506903
2001-05-30,0.34133068155310986
2001-05-31,0.3449876320465881
2001-06-01,0.2762848819184976
2001-06-02,0.2382829680518067
2001-06-03,0.2510109399322875
2001-06-04,0.2834137414863054
2001-06-05,0.3056602411185702
2001-06-06,0.2411380197447403
2001-06-07,0.2559889802016485
2001-06-08,0.3197003642832779
2001-06-09,0.17156556404969975
2001-06-10,0.14549259234287745
2001-06-11,0.19723235770604514
2001-06-12,0.24370058351073298
2001-06-13,0.2833093289524422
2001-06-14,0.2748612358063381
2001-06-15,0.21275651404630685
2001-06-16,0.16580890439908338
2001-06-17,0.19286493459657394
2001-06-18,0.20886105304946984
2001-06-19,0.31872708987573634
2001-06-20,0.4244238996291179
2001-06-21,0.42529596685355475
2001-06-22,0.35586688834241237
2001-06-23,0.3796920503530085
2001-06-24,0.33869470067347923
2001-06-25,0.3043907154847493
2001-06-26,0.2473974821693843
2001-06-27,0.2183251390548056
2001-06-28,0.24749878675190934
2001-06-29,0.3546054117269783
2001-06-30,0.3484528643551368
2001-07-01,0.30874524412155846
2001-07-02,0.3022158057412526
2001-07-03,0.24513911454125048
2001-07-04,0.21024522920853655
2001-07-05,0.18045340192030196
2001-07-06,0.169749571083848
2001-07-07,0.21461805007685458
2001-07-08,0.1814305568021269
2001-07-09,0.17443377257597717
2001-07-10,0.2355787138771745
2001-07-11,0.3314042897195879
2001-07-12,0.29613007512100714
2001-07-13,0.26744612862559247
2001-07-14,0.1669673089300535
2001-07-15,0.14148330150771576
2001-07-16,0.16429900020989804
2001-07-17,0.1643351954844335
2001-07-18,0.1270672645145566
2001-07-19,0.12701789070821376
2001-07-20,0.1835271181036016
2001-07-21,0.2183940162155763
2001-07-22,0.2118939207317294
2001-07-23,0.21905221389567048
2001-07-24,0.2100184267466448
2001-07-25,0.27919101661224394
2001-07-26,0.1956958661851099
2001-07-27,0.18449983066330475
2001-07-28,0.1634234528667142
2001-07-29,0.13182997210622277
2001-07-30,0.20279670323837254
2001-07-31,0.20642188494376676
