ds,y
2001-01-01,0.17844062770117597
2001-01-02,0.31617640278284953
2001-01-03,0.1907167557152218
2001-01-04,0.20706372271076218
2001-01-05,0.07807146570935967
2001-01-06,0.25210264764755125
2001-01-07,0.20148643371169359
2001-01-08,0.1470409212576763
2001-01-09,0.029880686594944986
2001-01-10,0.041373718080196784
2001-01-11,0.13358836616471617
2001-01-12,0.09570978449009909
2001-01-13,0.0820584185285204
2001-01-14,0.08056127998383904
2001-01-15,0.05445187382248459
2001-01-16,0.13451681592589254
2001-01-17,0.15930122313964168
2001-01-18,0.1483670701405946
2001-01-19,0.12450712669621672
2001-01-20,0.08483334371779255
2001-01-21,0.07999627049192334
2001-01-22,0.04119521729738389
2001-01-23,0.1429278150233478
2001-01-24,0.20998196950313264
2001-01-25,0.29639982441192614
2001-01-26,0.2205519169104176
2001-01-27,0.18304758160273935
2001-01-28,0.3773027774283915
2001-01-29,0.2622691479230307
2001-01-30,0.06560936388748595
2001-01-31,0.09217218825797688
2001-02-01,0.09361981507305259
2001-02-02,0.05260570478213568
2001-02-03,0.06706082289200112
2001-02-04,0.1471222391279335
2001-02-05,0.1409074367483146
2001-02-06,0.12641721563356403
2001-02-07,0.18850224235974014
2001-02-08,0.24553820076516808
2001-02-09,0.19508845536592934
2001-02-10,0.14011157906939475
2001-02-11,0.08494248283327868
2001-02-12,0.054451720442226154
2001-02-13,0.06322301681102992
2001-02-14,0.14081239937958293
2001-02-15,0.21302667717390036
2001-02-16,0.22987519373599358
2001-02-17,0.16218544080273073
2001-02-18,0.20175437680675756
2001-02-19,0.2544299797408504
2001-02-20,0.13448079377421265
2001-02-21,0.08701827353203666
2001-02-22,0.0638372311779282
2001-02-23,0.06017217779387318
2001-02-24,0.18184229880840985
2001-02-25,0.3768487457621769
2001-02-26,0.22513744859464757
2001-02-27,0.27792142504397493
2001-02-28,0.3265417090260855
2001-03-01,0.15713208201013615
2001-03-02,0.18603224739899954
2001-03-03,0.37158804717002253
2001-03-04,0.30467635218759553
2001-03-05,0.20696453480484592
2001-03-06,0.13150515028872523
2001-03-07,0.1537496924284524
2001-03-08,0.33886743067218295
2001-03-09,0.2714848185347709
