ds,y
2001-01-01,0.21677021914639422
2001-01-02,0.2144541008987308
2001-01-03,0.24251869870666287
2001-01-04,0.2332501813570665
2001-01-05,0.25164059528640764
2001-01-06,0.17597339521454203
2001-01-07,0.1913786295122295
2001-01-08,0.38416664836876574
2001-01-09,0.3841086503224998
2001-01-10,0.3896692097296653
2001-01-11,0.2563886903204674
2001-01-12,0.32236393102195493
2001-01-13,0.3729458010631376
2001-01-14,0.38732900832039524
2001-01-15,0.30687484509693935
2001-01-16,0.21996842739150402
2001-01-17,0.24781280328194594
2001-01-18,0.2274032785114365
2001-01-19,0.3009663658534614
2001-01-20,0.42696492327815544
2001-01-21,0.4365348796212653
2001-01-22,0.44647091055568583
2001-01-23,0.19341090667251248
2001-01-24,0.19275794623372666
2001-01-25,0.2055834847387601
2001-01-26,0.19802298731372575
2001-01-27,0.20636191766011663
2001-01-28,0.15255227196587107
2001-01-29,0.2681862807388132
2001-01-30,0.5683069218559893
2001-01-31,0.5055695866957319
2001-02-01,0.4090167777194324
2001-02-02,0.5236942825254296
2001-02-03,0.4185061366257579
2001-02-04,0.240195501227762
2001-02-05,0.28786153264894965
2001-02-06,0.25163996586800874
2001-02-07,0.23263804067303362
2001-02-08,0.2072525070732354
2001-02-09,0.23946372215062006
2001-02-10,0.22911767446810888
2001-02-11,0.36375462823404
2001-02-12,0.46655841268776227
2001-02-13,0.4285476218972987
2001-02-14,0.2616763863149034
2001-02-15,0.2214362257767291
2001-02-16,0.31848545071638484
2001-02-17,0.3688136634787356
2001-02-18,0.27852209100639463
2001-02-19,0.2846051922667704
2001-02-20,0.4471376220778491
2001-02-21,0.5707486941573303
2001-02-22,0.6952623505885247
2001-02-23,0.6651321705644284
2001-02-24,0.2705253437888934
2001-02-25,0.1845767300201684
2001-02-26,0.31265379546245897
2001-02-27,0.2564866182871313
2001-02-28,0.2483382076344649
2001-03-01,0.28127614900096015
2001-03-02,0.2252317441984676
2001-03-03,0.1881798710540039
2001-03-04,0.1831541503424251
2001-03-05,0.2527545468339003
2001-03-06,0.2558160279008856
2001-03-07,0.2599331305960283
2001-03-08,0.2075262619672566
2001-03-09,0.1897626960648181
2001-03-10,0.10381280900074874
2001-03-11,0.11429475802556976
2001-03-12,0.22682197569648782
2001-03-13,0.25393542869745006
2001-03-14,0.4028329769951297
2001-03-15,0.3945994482043577
2001-03-16,0.2990671706144405
2001-03-17,0.20038823585074333
2001-03-18,0.17774044914589704
2001-03-19,0.21679046438141197
2001-03-20,0.24161205011469034
2001-03-21,0.18606639593612057
2001-03-22,0.24316479918532374
2001-03-23,0.4878457128629354
2001-03-24,0.26947288097785893
2001-03-25,0.17309290435636954
2001-03-26,0.240610759717364
2001-03-27,0.2649687657418551
2001-03-28,0.25156373136574794
2001-03-29,0.22012569506460838
2001-03-30,0.2193993605720465
2001-03-31,0.21622514503443618
2001-04-01,0.23221098105601562
2001-04-02,0.347262674559719
2001-04-03,0.2563757024596825
2001-04-04,0.2610137727816247
2001-04-05,0.18215219327715815
2001-04-06,0.29994272826963
2001-04-07,0.19793750768816165
2001-04-08,0.18133873165145387
2001-04-09,0.32800419364394223
2001-04-10,0.33421133162045163
2001-04-11,0.2537542368873668
2001-04-12,0.19851021829038462
2001-04-13,0.18540863882990732
2001-04-14,0.21116044140244816
2001-04-15,0.24113892589041835
2001-04-16,0.4289570966363884
2001-04-17,0.2920003288695495
2001-04-18,0.27801421147444577
2001-04-19,0.33087986889027815
2001-04-20,0.2513546415359599
2001-04-21,0.25026866239066686
2001-04-22,0.23265655242896444
2001-04-23,0.17771777006052064
2001-04-24,0.20231362419968907
2001-04-25,0.24612854255276134
2001-04-26,0.33833003306586323
2001-04-27,0.34944068440304465
2001-04-28,0.2924612188805451
2001-04-29,0.32904336370806936
2001-04-30,0.21045023464320167
2001-05-01,0.17362068475785059
2001-05-02,0.21205320181300075
2001-05-03,0.29659521687842244
2001-05-04,0.2934566361188467
2001-05-05,0.27078520965417263
2001-05-06,0.2189163482026511
2001-05-07,0.2821070397727126
2001-05-08,0.3289867000347034
2001-05-09,0.3149907844972973
2001-05-10,0.32664774310992145
2001-05-11,0.45058523301305103
2001-05-12,0.4262097610463363
2001-05-13,0.1952158491099943
2001-05-14,0.2420005452217917
2001-05-15,0.1508154504651973
